,,,,,,
Public Time,Year,Social Network,Youtube Title,Copy,URL,IG/YT/TW Type
2024-03-31,2024,1. Youtube,One UI 6: Customization with the Galaxy S24 Series | Samsung,"Customization gets powerful on the Galaxy S24 with One UI. Discover the new Quick Panel that you can organize the way you want, with custom stickers and upgraded emojis for you to get extra expressive, and more. Learn more: http://smsng.co/S24-Ultra_Customization_yt #GalaxyAI #GalaxyS24 #OneUI6 #Samsung",https://www.youtube.com/watch?v=vruCVhuOGdU,Video
2024-03-31,2024,1. Youtube,Epic Tips x Galaxy Z Fold5: Campus interview | Samsung,Summarize looooong speeches in a snap while everyone else struggles to take notes. Be more productive with Transcript Assist on the #GalaxyZFold5. Learn more: samsung.com #GalaxyAI #Samsung,https://www.youtube.com/shorts/TgcK8E51ric,Shorts
2024-04-01,2024,1. Youtube,Galaxy Book4 Series: How to quickly summarize conversations with AI | Samsung,"Organize important details from a Text Call or voice recording on your Galaxy phone, share them to your Galaxy Book4, and get a quick summary with Microsoft Copilot, a personalized AI assistant. Whether you’re a student or in business, you can now take your post-meeting productivity to the next level with this Galaxy AI laptop, powered by the Samsung ecosystem. Learn more: http://smsng.co/GalaxyBook4_Notes_yt 00:00 Intro 00:17 Text call and summarize 02:44 Transcribe and edit meeting notes 04:18 Outro #GalaxyAI #GalaxyBook4 #GalaxyS24 #HowTo #Samsung",https://www.youtube.com/watch?v=uZLUDRRTb2M,Video
2024-04-04,2024,1. Youtube,Epic Tips x Galaxy Tab S9 Series: Ratio does matter! | Samsung,"Need to transform your photo into a vertical masterpiece? Whip out your S Pen on the #GalaxyTabS9, shrink, shuffle, and watch the magic happen with a tap. It's like having your own digital genie! 🧞‍♂️✨ Learn more: samsung.com #GalaxyAI #Samsung",https://www.youtube.com/shorts/R7VA6O-Koyw,Shorts
2024-04-05,2024,1. Youtube,Galaxy S24 Ultra: Corning® Gorilla® Armor | Samsung,"Ever wondered how it's possible that the display of the Galaxy S24 Ultra can be so clear even on a bright, sunny day? Or how its durability is reinforced to give you peace of mind daily? For the first time, go behind the scenes as the one-of-a-kind Corning® Gorilla® Armor is produced for the Galaxy S24 Ultra. Learn more: http://smsng.co/S24Ultra_Corning-Gorilla-Armor_yt #GalaxyS24 #CorningGorillaArmor #GorillaTough #Samsung",https://www.youtube.com/watch?v=RbQqok6_usY,Video
2024-04-05,2024,1. Youtube,Galaxy Book4 Pro: Recommended by the Pros - Kim Seong-Hun | Samsung,"The Galaxy Book4 Pro has really impressed Kim Seong-Hun, director of the critically acclaimed Kingdom series. Enabled by the seamless connectivity between the Galaxy Book4 Pro and the Galaxy S24 Ultra along with enhanced AI capabilities, he is able to communicate easily with his team and transform his creative vision into a masterpiece. Learn more: http://smsng.co/GalaxyBook4Pro_Kim-Seong-Hun_yt #GalaxyAI #GalaxyBook4Pro #GalaxyS24 #GalaxyEcosystem #Samsung",https://www.youtube.com/watch?v=5jz4RjDH28A,Video
2024-04-11,2024,1. Youtube,Epic Tips x Galaxy Z Fold5: My hidden assistant | Samsung,"From clueless to coolest? Find anything you need, just by circling it! Circle to Search with Google now on the #GalaxyZFold5. Learn more: samsung.com #Samsung",https://www.youtube.com/shorts/bB8Ks7bG2zE,Shorts
2024-04-11,2024,1. Youtube,Epic Tips x Galaxy Z Flip5: 3-2-1 Jump! | Samsung,"Take your group shot to the next level with #GalaxyZFlip5's Photo Assist. One jump, unlimited ways to create! 🙌 Learn more: samsung.com #GalaxyAI #Samsung *To activate voice command feature, please go to Camera settings → Shooting methods → Voice command.",https://www.youtube.com/shorts/wjhKVnjAwiw,Shorts
2024-04-15,2024,1. Youtube,Galaxy Book4 Ultra: Recommended by the Pros - Fuslie | Samsung,"As a content creator, streamer, and gamer, Fuslie values the experience of being deeply immersed in gameplay. With the arrival of the new Galaxy Book4 Ultra, a gaming laptop boasting a captivating 16-inch display, she can now dive right in and game like never before. Learn more: http://smsng.co/GalaxyBook4Ultra_Fuslie_yt #GalaxyAI #GalaxyBook4Ultra #Samsung",https://www.youtube.com/watch?v=npnul2dqB7U,Video
2024-04-18,2024,1. Youtube,Meet the Generation17 Young Leaders: The Story of Efe Johnson | Samsung,"Read more about Efe and her story: http://smsng.co/Gen17_Efe_yt Growing up in Nigeria, Generation17 Young Leader Efe Johnson experienced firsthand how a lack of access to women’s health education can create a cycle of silence and shame among young girls. Through her organization, Xari Africa, she strives to deliver safe and accessible reproductive and sexual health education to one million teenage girls across Africa. Through school visits and online academies, Xari Africa helps girls take control of their bodies and their futures. Generation17 is an initiative in partnership with the United Nations Development Programme (UNDP) that aims to harness technology to elevate the voices of young leaders around the globe who are working to achieve the Global Goals in less than 10 years. Established by the United Nations in 2015, the Global Goals—or Sustainable Development Goals—provide a framework to address pressing global challenges including poverty, inequality, climate change, peace and justice, to build a better future for all by 2030. To get involved, visit the Samsung Global Goals app here: http://smsng.co/SGG-App_Efe_yt #Generation17 #GlobalGoals #SamsungGlobalGoals #Samsung",https://www.youtube.com/watch?v=SvgLAxMOycM,Video
2024-04-19,2024,1. Youtube,Samsung x Paris 2024: Open always wins - Concrete Dreams,"‘Concrete Dreams’, the skateboarding installment of our upcoming documentary series, showcases the birth of street skateboarding in the 1980s to its inclusion at the Olympic Games Paris 2024. Learn more: http://smsng.co/Olympics_Concrete-Dreams_yt This is the story of a community built on one unspoken rule – respect. It encourages you to see the world a different way, to go create and always get back up, no matter how often you fall. #Paris2024 #TeamSamsungGalaxy #Samsung",https://www.youtube.com/watch?v=KS1FQReL8us,Video
2024-04-20,2024,1. Youtube,Samsung x Paris 2024: Concrete Dreams,"Crack into ‘Concrete Dreams’, a new documentary by Samsung that tells the story of openness in the skateboarding community and how embracing change is at the heart of skateboarding’s evolution to the Olympics. Learn more: samsung.com #TeamSamsungGalaxy #Paris2024 #Samsung",https://www.youtube.com/shorts/Ber3RSoVM_c,Shorts
2024-04-20,2024,1. Youtube,Epic Tips x Galaxy Book4 x Galaxy S24 Series: Your phone as a connected camera | Samsung,Connect your #GalaxyS24 as a camera for your video calls on the #GalaxyBook4 💻🤳 Get the most out of your experience while co-creating with the Samsung #GalaxyEcosystem. Learn more: samsung.com #GalaxyAI #Samsung,https://www.youtube.com/shorts/hMdYt06oVhI,Shorts
2024-04-25,2024,1. Youtube,Epic Tips x Galaxy Book4 x Galaxy S24 Series: Easier with touchscreen magic | Samsung,"With the touchscreen on the #GalaxyBook4, get things done easily! Simply touch, pinch, scroll, rotate, and find what you want with #GalaxyAI laptop’s magic 👉💻 Learn more: samsung.com #GalaxyS24 #GalaxyEcosystem #Samsung",https://www.youtube.com/shorts/VDpfiq6WUUM,Shorts
2024-04-29,2024,1. Youtube,Samsung x Paris 2024: Open always wins,Openness enables you to do extraordinary things. Witness Team Samsung Galaxy push beyond limits and open new possibilities. Learn more: http://smsng.co/Paris2024_Brand-Film_yt #TeamSamsungGalaxy #Paris2024 #Samsung,https://www.youtube.com/watch?v=p6Z4dZ4vDUE,Video
2024-05-01,2024,1. Youtube,Samsung x Paris 2024: Open always wins - Breaking Boundaries,"Introducing ‘Breaking Boundaries’, the breakdancing installment of our documentary film series. As breakers get ready to take the global stage in Paris, this film tells the story of a global community born from the streets and shooting for the stars. Learn more: http://smsng.co/Olympics_Breaking_yt ‘Breaking Boundaries’ is a celebration of breaking as an explosion of energy and soul that gives you a sense of expression and belonging. #TeamSamsungGalaxy #Paris2024 #Samsung",https://www.youtube.com/watch?v=sjenGK6F5ek,Video
2024-05-02,2024,1. Youtube,Samsung x Paris 2024: Breaking Boundaries,"Introducing ‘Breaking Boundaries’, a new documentary by Samsung that captures breakdancing and its community’s incredible journey of self-expression, from the streets to the Olympic Games. Learn more: samsung.com #TeamSamsungGalaxy #Paris2024 #Samsung",https://www.youtube.com/shorts/aZ4OazyWm8A,Shorts
2024-05-03,2024,1. Youtube,Introducing Olympic™ rendezvous @ Samsung with Jean Nouvel | Samsung,"Step into the world of innovation and inspiration at the Olympic™ rendezvous at Champs-Elysees 125 – the immersive space is brought to life by Samsung, the official partner of the Olympic and Paralympic Games at Paris 2024. Learn more: http://smsng.co/Olympics_Jean-Nouvel_yt Designed in collaboration with renowned architect Jean Nouvel, this experiential hub invites you to explore the latest Galaxy innovations and vision. Embark on a journey of discovery with the latest Galaxy experiences and engaging workshops curated to spark your imagination. Olympic™ rendezvous @ Samsung | Champs-Elysees 125 Where: 125 Av. des Champs-Élysées, 75008 Paris, France When: May 3rd – Oct 31st Mon–Sat: 10am–8pm Sun: 11am–8pm #Paris2024 #Samsung",https://www.youtube.com/watch?v=QqZdcZcxdgA,Video
2024-05-10,2024,1. Youtube,Samsung x Paris 2024: Open always wins - Behind the scenes with Aurélien Giraud,Join us backstage with Aurélien Giraud as he discusses ‘Open always wins’ and his shoot experience. Learn more: samsung.com #TeamSamsungGalaxy #Paris2024 #Samsung,https://www.youtube.com/shorts/k0bD__tNPLY,Shorts
2024-05-10,2024,1. Youtube,Samsung x Paris 2024: Open always wins - Open new possibilities,Open new possibilities. #TeamSamsungGalaxy #Paris2024 #Samsung,https://www.youtube.com/shorts/-I7InI7sOks,Shorts
2024-05-13,2024,1. Youtube,Privacy with the Galaxy S24 Series | Samsung,"Enjoy Galaxy AI your way. Your data will not be stored or used without your consent. What you choose to keep private, stays private. Also, it's in your control. You have the choice to decide which parts stay private and only on your device. Learn more: http://smsng.co/S24Series_Privacy_yt #GalaxyAI #GalaxyS24 #Samsung",https://www.youtube.com/watch?v=NNCEc08Pp-Y,Video
2024-05-14,2024,1. Youtube,Samsung x Paris 2024: Open always wins - Behind the scenes with Sarah Bee,Join us backstage with Sarah Bee as she discusses ‘Open always wins’ and her shoot experience. Learn more: samsung.com #TeamSamsungGalaxy #Paris2024 #Samsung,https://www.youtube.com/shorts/QWVVDApEois,Shorts
2024-05-14,2024,1. Youtube,Samsung x Paris 2024: Open always wins - Open new stages,Open new stages. #TeamSamsungGalaxy #Paris2024 #Samsung,https://www.youtube.com/shorts/EATTW_NAM5o,Shorts
2024-05-20,2024,1. Youtube,Epic Tips x Galaxy S24 Ultra: AI interpreter even in Airplane mode ✈️☁️ | Samsung,"Ask the local sitting next to you on the plane for travel recommendations. AI interpreter works seamlessly even in Airplane mode, thanks to on-device AI on the #GalaxyS24 Ultra. Learn more: samsung.com #GalaxyAI #Samsung",https://www.youtube.com/shorts/Sxz0KmRjpJA,Shorts
2024-05-20,2024,1. Youtube,Epic Tips x Galaxy S24 Ultra: Malware blocked with Auto Blocker | Samsung,Received a suspicious message? 😈 Turn on Auto Blocker and it will keep your #GalaxyS24 Ultra safe from unauthorized access. Learn more: samsung.com #SamsungKnox #Samsung,https://www.youtube.com/shorts/GZFV51c1nWk,Shorts
2024-05-21,2024,1. Youtube,"Galaxy Book4 Edge: Unveiling | Samsung
","Galaxy AI is here for PC. Galaxy Book4 Edge is packed with Snapdragon X Elite NPU for 45 TOPS AI performance, your everyday companion Microsoft Copilot, and hyper-connected Galaxy AI experience on PC. Say hello to the next-gen AI PC! Learn more: http://smsng.co/GalaxyBook4Edge_Unveil_yt #GalaxyAI #GalaxyBook4Edge #Samsung",https://www.youtube.com/watch?v=y60VeRU2V1Y,Video
2024-05-21,2024,1. Youtube,Samsung x Paris 2024: Open always wins - The Next Wave,"Get ready to ride ‘The Next Wave’, the surfing installment of our documentary film series. This film captures surf legends and icons in the making as they share their stories, culture, and love of the thrill on the Road to Paris 2024. This is a love story between them and the ocean. Learn more: http://smsng.co/Olympics_The-Next-Wave_yt #TeamSamsungGalaxy #Paris2024 #Samsung",https://www.youtube.com/watch?v=iu7VPrA1dYg,Video
2024-05-22,2024,1. Youtube,Voices of Galaxy: Johannes Floors | Samsung,"Voices of Galaxy is a series of real stories spotlighting Samsung Galaxy users who use their passion, creativity and determination along with technology, to make a positive impact on their own lives and their communities, and the world around them. Learn more: http://smsng.co/VOG-Johannes_yt When German para-sprinter Johannes Floors was fitted for prosthetics at 17, it was the first time he’d ever run. This new beginning was a blank canvas that opened up new possibilities and allowed him to first experience something he hadn’t realized was missing for the first sixteen years of his life. This is a story of a remarkable human who, through determination, meticulous engineering and desire to create an impact, went on to become a record-breaking Para-Athlete, and sets his sights on his way to the Paris 2024 Paralympic Games. For Johannes, mindset plays a crucial role to success. Johannes wants to help change perceptions of prosthetics, drive discussion across the Paralympic community and beyond, and help keep the next generation on track while he navigates the road ahead. #VoicesofGalaxy #TeamSamsungGalaxy #Paris2024 #Samsung",https://www.youtube.com/watch?v=y_tAfKjqFp8,Video
2024-05-22,2024,1. Youtube,Samsung x Paris 2024: The Next Wave,‘The Next Wave’ is a new documentary from Samsung that dives deep into the incredible bond between surfers and the ocean. Surf legends share their thrilling stories on the Road to Paris 2024 and their commitment to giving back to the sport and the planet. Stay tuned for the full film. Learn more: samsung.com #TeamSamsungGalaxy #Paris2024 #Samsung,https://www.youtube.com/shorts/f_een6hNL-c,Shorts
2024-05-23,2024,1. Youtube,Samsung Knox Security: Built to Protect,"With mobile devices being essential towards day-to-day tasks, it's crucial that they remain resilient against threats. That's why we've built in Samsung Knox security on our Galaxy devices, so you can stay focused on what really matters. Learn more: http://smsng.co/Knox-Security_yt #SamsungKnox #Samsung",https://www.youtube.com/watch?v=nj-60NAzAkA,Video
2024-05-31,2024,1. Youtube,"Epic Tips x Galaxy Tab S9 Series: Scribble, tap, done! | Samsung","Today's the big party day! 🎉 But uh-oh, haven't prepped any surprise gifts for friends yet? No worries. Just open up Clip Studio Paint app, add a color hint, and voilà! Gifts are all set with AI coloring! 👍 Learn more: samsung.com #GalaxyAI #GalaxyTabS9 #Samsung",https://www.youtube.com/shorts/Ta5ZMXLYAEk,Shorts
2024-06-01,2024,1. Youtube,Epic Tips x Galaxy Tab S9 Series: I believe you can fly | Samsung,"Feeling like flying over the city skyline? 🐶 With the Dynamic AMOLED 2X display, I'll take you anywhere you dream, just like in a picture-perfect movie! 🎥 Learn more: samsung.com #GalaxyAI #GalaxyTabS9 #Samsung",https://www.youtube.com/shorts/qdb_cukUf-M,Shorts
2024-06-03,2024,1. Youtube,Galaxy Book4 Edge: Official Unboxing | Samsung,"Say hello to the new Galaxy Book4 Edge! Our latest lineup of Galaxy AI laptops combines cutting-edge AI features with a sleek, lightweight design. Get ready to experience next-level productivity and style in one elegant package. Learn more: http://smsng.co/GalaxyBook4Edge_Unboxing_yt 00:00 Intro 00:13 What's in the box 00:23 Color & Weight & Thickness 00:55 Display 01:04 Long-lasting battery life 01:18 Snapdragon® X Elite processor 01:26 AI key 01:28 Outro #GalaxyAI #GalaxyBook4Edge #Unboxing #Samsung",https://www.youtube.com/watch?v=q66erRNIM8w,Video
2024-06-05,2024,1. Youtube,Voices of Galaxy: Mejdi Schalck | Samsung,"Voices of Galaxy is a series of real stories spotlighting Samsung Galaxy users who use their passion, creativity and determination along with technology, to make a positive impact on their own lives and their communities, and the world around them. Learn more: http://smsng.co/VOG-Mejdi_yt Mejdi's life is a world of infinite possibilities, proving that always staying open can help anyone make it to the top. Mejdi started climbing at 5 years old and was inspired by other climbers to believe that anything is possible and went all in. Each climb and career milestone reflects Mejdi's openness to new experiences and growth. In short, Mejdi is Open to Unlimited Possibilities. #VoicesofGalaxy #TeamSamsungGalaxy #Paris2024 #Samsung",https://www.youtube.com/watch?v=itCBoq9CUxs,Video
